Heure de début,Heure de fin,Besoin en aFRR hausse exprimé par RTE (en MW),Besoin en aFRR baisse exprimé par RTE (en MW),Volume daFRR à la hausse activé pour la France (en MW),Volume daFRR à la baisse activé pour la France (en MW),Prix Moyen Pondéré d'aFRR activée à la hausse pour la France (en Euros/MWh),Prix Moyen Pondéré d'aFRR activée à la baisse pour la France (en Euros/MWh),Volume d'aFRR à la hausse activé en France (en MW),Volume d'aFRR à la baisse activé en France (en MW)
04/06/2024 08:30,04/06/2024 08:45,0,739,0,671,12.41,-15.17,0,671
04/06/2024 08:45,04/06/2024 09:00,0,1094,0,720,12.41,-45.15,0,720
04/06/2024 09:00,04/06/2024 09:15,280,52,113,248,74.24,7.88,113,248
04/06/2024 09:15,04/06/2024 09:30,0,385,67,165,7.85,12.41,67,165
04/06/2024 09:30,04/06/2024 09:45,23,219,0,136,-17.56,5.01,0,136
04/06/2024 09:45,04/06/2024 10:00,0,688,0,525,-17.56,-29.24,0,525
04/06/2024 10:00,04/06/2024 10:15,48,160,14,173,-1.16,13.65,14,173
04/06/2024 10:15,04/06/2024 10:30,0,494,0,347,-17.56,1.95,0,347
04/06/2024 10:30,04/06/2024 10:45,0,716,0,645,-17.56,-65.93,0,645
04/06/2024 10:45,04/06/2024 11:00,0,843,0,665,-17.56,-40.77,0,665
04/06/2024 11:00,04/06/2024 11:15,14,279,0,319,-17.56,11.31,0,319
04/06/2024 11:15,04/06/2024 11:30,13,115,0,93,-17.56,19.61,0,93
04/06/2024 11:30,04/06/2024 11:45,0,527,0,422,-17.56,-31.89,0,422
04/06/2024 11:45,04/06/2024 12:00,0,527,0,551,-17.56,-40.85,0,551
04/06/2024 12:00,04/06/2024 12:15,12,144,0,166,-17.56,12.79,0,166
04/06/2024 12:15,04/06/2024 12:30,1,226,0,212,-17.56,11.45,0,212
04/06/2024 12:30,04/06/2024 12:45,169,14,5,73,-13.84,27.39,5,73
04/06/2024 12:45,04/06/2024 13:00,0,341,0,239,0.00,9.73,0,239
04/06/2024 13:00,04/06/2024 13:15,99,83,29,194,13.49,9.83,29,194
04/06/2024 13:15,04/06/2024 13:30,309,1,61,0,-8.17,62.95,61,0
04/06/2024 13:30,04/06/2024 13:45,807,0,233,0,36.90,62.95,233,0
04/06/2024 13:45,04/06/2024 14:00,541,0,20,52,-1.18,33.81,20,52
04/06/2024 14:00,04/06/2024 14:15,239,87,12,44,-13.53,23.35,12,44
04/06/2024 14:15,04/06/2024 14:30,1,262,0,230,-17.56,13.49,0,230
04/06/2024 14:30,04/06/2024 14:45,55,158,0,232,-20.80,17.76,0,232
04/06/2024 14:45,04/06/2024 15:00,871,0,36,2,7.89,28.93,36,2
04/06/2024 15:00,04/06/2024 15:15,1023,0,97,27,3.77,38.89,97,27
04/06/2024 15:15,04/06/2024 15:30,25,92,2,64,-9.13,33.05,2,64
04/06/2024 15:30,04/06/2024 15:45,64,17,0,42,-20.80,43.16,0,42
04/06/2024 15:45,04/06/2024 16:00,8,294,0,205,-20.80,-0.40,0,205
04/06/2024 16:00,04/06/2024 16:15,5,1289,0,536,-20.80,-53.19,0,536
04/06/2024 16:15,04/06/2024 16:30,0,1788,0,662,-20.80,-79.50,0,662
04/06/2024 16:30,04/06/2024 16:45,0,1679,0,683,-20.80,-80.18,0,683
04/06/2024 16:45,04/06/2024 17:00,0,999,0,681,-20.80,-81.55,0,681
04/06/2024 17:00,04/06/2024 17:15,0,771,0,671,-20.80,-70.67,0,671
04/06/2024 17:15,04/06/2024 17:30,152,194,21,346,12.29,-4.76,21,346
04/06/2024 17:30,04/06/2024 17:45,1218,0,580,0,112.86,56.20,580,0
04/06/2024 17:45,04/06/2024 18:00,1208,0,652,0,81.42,56.20,652,0
04/06/2024 18:00,04/06/2024 18:15,190,254,123,165,3.95,13.55,123,165
04/06/2024 18:15,04/06/2024 18:30,0,917,0,763,-20.80,-33.21,0,763
04/06/2024 18:30,04/06/2024 18:45,0,1356,0,853,11.79,-68.03,0,853
04/06/2024 18:45,04/06/2024 19:00,0,1052,0,819,11.79,-53.52,0,819
04/06/2024 19:00,04/06/2024 19:15,110,38,21,176,-8.82,20.87,21,176
04/06/2024 19:15,04/06/2024 19:30,491,0,20,0,-15.99,20.66,20,0
04/06/2024 19:30,04/06/2024 19:45,1121,0,557,0,128.20,55.60,557,0
04/06/2024 19:45,04/06/2024 20:00,747,0,642,0,30.34,44.00,642,0
04/06/2024 20:00,04/06/2024 20:15,673,0,214,0,5.53,44.81,214,0
04/06/2024 20:15,04/06/2024 20:30,305,1,19,3,-42.27,44.81,19,3
04/06/2024 20:30,04/06/2024 20:45,45,171,0,94,-10.82,33.92,0,94
04/06/2024 20:45,04/06/2024 21:00,0,522,0,496,-16.96,12.44,0,496
04/06/2024 21:00,04/06/2024 21:15,0,347,0,363,-16.96,18.66,0,363
04/06/2024 21:15,04/06/2024 21:30,0,511,0,477,-16.96,12.44,0,477
04/06/2024 21:30,04/06/2024 21:45,0,983,0,739,12.72,-54.95,0,739
04/06/2024 21:45,04/06/2024 22:00,0,1305,0,782,12.72,-67.81,0,782
04/06/2024 22:00,04/06/2024 22:15,0,881,0,769,12.72,-20.47,0,769
04/06/2024 22:15,04/06/2024 22:30,0,987,0,834,12.72,-38.37,0,834
04/06/2024 22:30,04/06/2024 22:45,486,13,87,232,15.24,24.44,87,232
04/06/2024 22:45,04/06/2024 23:00,556,0,7,1,11.87,47.55,7,1
04/06/2024 23:00,04/06/2024 23:15,305,18,13,3,12.42,43.97,13,3
04/06/2024 23:15,04/06/2024 23:30,0,550,0,428,12.44,17.27,0,428
04/06/2024 23:30,04/06/2024 23:45,5,187,0,299,12.44,36.75,0,299
04/06/2024 23:45,05/06/2024 00:00,0,795,0,600,12.44,-60.05,0,600
05/06/2024 00:00,05/06/2024 00:15,169,30,94,276,19.65,20.25,94,276
05/06/2024 00:15,05/06/2024 00:30,0,752,9,369,12.10,-7.91,9,369
05/06/2024 00:30,05/06/2024 00:45,0,1100,0,797,13.60,-65.30,0,797
05/06/2024 00:45,05/06/2024 01:00,0,1057,0,675,11.54,-38.80,0,675
05/06/2024 01:00,05/06/2024 01:15,47,213,0,299,-0.50,14.87,0,299
05/06/2024 01:15,05/06/2024 01:30,0,472,0,410,-0.50,10.46,0,410
05/06/2024 01:30,05/06/2024 01:45,2,167,0,192,-0.50,24.21,0,192
05/06/2024 01:45,05/06/2024 02:00,0,492,0,466,-0.50,10.35,0,466
05/06/2024 02:00,05/06/2024 02:15,468,2,25,101,6.36,18.89,25,101
05/06/2024 02:15,05/06/2024 02:30,294,8,37,1,5.94,49.58,37,1
05/06/2024 02:30,05/06/2024 02:45,148,6,55,3,8.02,27.74,55,3
05/06/2024 02:45,05/06/2024 03:00,0,322,1,222,0.00,10.53,1,222
05/06/2024 03:00,05/06/2024 03:15,792,2,98,40,10.35,28.62,98,40
05/06/2024 03:15,05/06/2024 03:30,645,0,173,0,9.87,64.20,173,0
05/06/2024 03:30,05/06/2024 03:45,638,0,167,0,9.90,64.20,167,0
05/06/2024 03:45,05/06/2024 04:00,699,0,210,0,9.89,64.20,210,0
05/06/2024 04:00,05/06/2024 04:15,1151,0,299,0,91.03,64.20,299,0
05/06/2024 04:15,05/06/2024 04:30,1003,0,322,0,17.51,64.20,322,0
05/06/2024 04:30,05/06/2024 04:45,770,0,163,0,12.27,64.20,163,0
05/06/2024 04:45,05/06/2024 05:00,897,0,219,0,12.75,64.20,219,0
05/06/2024 05:00,05/06/2024 05:15,615,0,71,2,11.55,55.05,71,2
05/06/2024 05:15,05/06/2024 05:30,588,0,116,0,11.70,64.20,116,0
05/06/2024 05:30,05/06/2024 05:45,418,0,60,0,11.70,64.20,60,0
05/06/2024 05:45,05/06/2024 06:00,186,0,45,0,11.51,64.20,45,0
05/06/2024 06:00,05/06/2024 06:15,54,93,16,73,11.23,43.82,16,73
05/06/2024 06:15,05/06/2024 06:30,330,2,13,12,11.51,27.26,13,12
05/06/2024 06:30,05/06/2024 06:45,288,1,8,4,11.25,52.01,8,4
05/06/2024 06:45,05/06/2024 07:00,465,0,114,0,21.74,61.80,114,0
05/06/2024 07:00,05/06/2024 07:15,23,134,30,73,9.46,45.15,30,73
05/06/2024 07:15,05/06/2024 07:30,285,7,31,9,14.36,42.98,31,9
05/06/2024 07:30,05/06/2024 07:45,505,0,45,0,14.31,61.80,45,0
05/06/2024 07:45,05/06/2024 08:00,732,0,6,0,10.85,61.80,6,0
05/06/2024 08:00,05/06/2024 08:15,1628,0,537,0,141.89,61.80,537,0
05/06/2024 08:15,05/06/2024 08:30,1215,0,541,0,79.62,44.69,541,0
05/06/2024 08:30,05/06/2024 08:45,805,0,0,49,11.09,37.40,0,49
05/06/2024 08:45,05/06/2024 09:00,291,0,0,3,4.50,49.67,0,3
05/06/2024 09:00,05/06/2024 09:15,621,0,164,0,26.65,34.01,164,0
05/06/2024 09:15,05/06/2024 09:30,52,39,0,61,0.00,36.35,0,61
05/06/2024 09:30,05/06/2024 09:45,123,18,0,8,-0.09,44.70,0,8
05/06/2024 09:45,05/06/2024 10:00,3,417,0,285,-0.50,-4.10,0,285
05/06/2024 10:00,05/06/2024 10:15,156,138,18,306,0.54,3.95,18,306
05/06/2024 10:15,05/06/2024 10:30,307,0,103,2,-4.99,47.03,103,2
05/06/2024 10:30,05/06/2024 10:45,13,138,0,80,-78.20,30.14,0,80
05/06/2024 10:45,05/06/2024 11:00,0,523,0,463,-78.20,-4.20,0,463
05/06/2024 11:00,05/06/2024 11:15,3,236,0,359,-78.20,-2.16,0,359
05/06/2024 11:15,05/06/2024 11:30,8,137,0,130,-78.20,22.52,0,130
05/06/2024 11:30,05/06/2024 11:45,193,18,1,25,-44.64,45.16,1,25
05/06/2024 11:45,05/06/2024 12:00,55,52,0,24,-21.80,44.83,0,24
05/06/2024 12:00,05/06/2024 12:15,0,514,0,382,-78.20,-20.17,0,382
05/06/2024 12:15,05/06/2024 12:30,0,763,0,660,-78.20,-62.57,0,660
05/06/2024 12:30,05/06/2024 12:45,667,4,102,145,1.47,12.62,102,145
05/06/2024 12:45,05/06/2024 13:00,251,103,13,61,0.00,23.46,13,61
05/06/2024 13:00,05/06/2024 13:15,539,20,62,78,2.72,15.04,62,78
05/06/2024 13:15,05/06/2024 13:30,334,4,17,12,-22.05,46.35,17,12
05/06/2024 13:30,05/06/2024 13:45,507,0,25,0,-34.97,5.73,25,0
05/06/2024 13:45,05/06/2024 14:00,1086,0,27,2,-8.38,33.98,27,2
05/06/2024 14:00,05/06/2024 14:15,797,0,38,19,-16.01,34.62,38,19
05/06/2024 14:15,05/06/2024 14:30,103,48,0,27,-78.20,32.33,0,27
05/06/2024 14:30,05/06/2024 14:45,0,297,0,230,-78.20,11.26,0,230
05/06/2024 14:45,05/06/2024 15:00,53,440,0,540,-78.20,-33.12,0,540
05/06/2024 15:00,05/06/2024 15:15,214,512,38,160,0.16,-51.49,38,160
05/06/2024 15:15,05/06/2024 15:30,0,1256,0,644,-78.20,-78.20,0,644
05/06/2024 15:30,05/06/2024 15:45,0,1269,0,691,-78.20,-77.89,0,691
05/06/2024 15:45,05/06/2024 16:00,196,579,0,610,-78.20,-47.04,0,610
05/06/2024 16:00,05/06/2024 16:15,206,37,67,22,-12.96,21.92,67,22
05/06/2024 16:15,05/06/2024 16:30,7,93,0,58,-78.20,34.30,0,58
05/06/2024 16:30,05/06/2024 16:45,72,55,1,9,-52.38,43.38,1,9
05/06/2024 16:45,05/06/2024 17:00,166,57,29,0,-29.09,47.10,29,0
05/06/2024 17:00,05/06/2024 17:15,323,515,18,216,-38.83,-71.72,18,216
05/06/2024 17:15,05/06/2024 17:30,0,682,0,672,-78.20,-33.10,0,672
05/06/2024 17:30,05/06/2024 17:45,25,120,11,92,-20.80,17.12,11,92
05/06/2024 17:45,05/06/2024 18:00,2,325,4,126,-8.51,14.75,4,126
05/06/2024 18:00,05/06/2024 18:15,0,959,0,703,-20.80,-41.18,0,703
05/06/2024 18:15,05/06/2024 18:30,52,183,0,321,-20.80,10.32,0,321
05/06/2024 18:30,05/06/2024 18:45,214,9,11,3,-17.35,42.54,11,3
05/06/2024 18:45,05/06/2024 19:00,155,153,21,113,-13.17,15.29,21,113
05/06/2024 19:00,05/06/2024 19:15,792,0,101,9,0.08,38.03,101,9
05/06/2024 19:15,05/06/2024 19:30,1105,0,160,1,31.62,0.00,160,1
05/06/2024 19:30,05/06/2024 19:45,1356,0,891,0,132.35,64.77,891,0
05/06/2024 19:45,05/06/2024 20:00,491,0,447,2,60.35,21.02,447,2
05/06/2024 20:00,05/06/2024 20:15,495,0,366,0,14.52,58.54,366,0
05/06/2024 20:15,05/06/2024 20:30,254,4,224,0,11.33,58.54,224,0
05/06/2024 20:30,05/06/2024 20:45,351,1,214,0,11.33,58.54,214,0
05/06/2024 20:45,05/06/2024 21:00,18,174,54,110,11.06,43.41,54,110
05/06/2024 21:00,05/06/2024 21:15,286,4,9,59,12.81,39.93,9,59
05/06/2024 21:15,05/06/2024 21:30,196,3,26,0,12.74,5.39,26,0
05/06/2024 21:30,05/06/2024 21:45,72,29,0,24,8.08,60.55,0,24
05/06/2024 21:45,05/06/2024 22:00,6,238,0,111,12.94,47.68,0,111
05/06/2024 22:00,05/06/2024 22:15,0,712,0,530,12.94,29.68,0,530
05/06/2024 22:15,05/06/2024 22:30,0,1156,0,955,12.94,-11.94,0,955
05/06/2024 22:30,05/06/2024 22:45,0,440,0,439,12.94,34.01,0,439
05/06/2024 22:45,05/06/2024 23:00,0,976,0,694,13.37,-5.19,0,694
05/06/2024 23:00,05/06/2024 23:15,72,84,151,270,36.86,16.21,151,270
05/06/2024 23:15,05/06/2024 23:30,0,743,28,390,0.00,19.69,28,390
05/06/2024 23:30,05/06/2024 23:45,0,400,1,323,8.29,32.95,1,323
05/06/2024 23:45,06/06/2024 00:00,0,1148,0,800,13.37,-69.25,0,800
06/06/2024 00:00,06/06/2024 00:15,527,33,316,140,55.49,0.00,316,140
06/06/2024 00:15,06/06/2024 00:30,497,12,382,0,27.89,56.29,382,0
06/06/2024 00:30,06/06/2024 00:45,5,456,4,250,0.00,-15.89,4,250
06/06/2024 00:45,06/06/2024 01:00,0,1147,0,833,10.45,-76.91,0,833
06/06/2024 01:00,06/06/2024 01:15,0,367,27,432,5.74,-1.90,27,432
06/06/2024 01:15,06/06/2024 01:30,7,221,28,237,8.39,-7.72,28,237
06/06/2024 01:30,06/06/2024 01:45,205,19,42,12,4.61,31.12,42,12
06/06/2024 01:45,06/06/2024 02:00,26,176,0,205,-20.80,23.12,0,205
06/06/2024 02:00,06/06/2024 02:15,541,0,230,0,13.43,0.00,230,0
06/06/2024 02:15,06/06/2024 02:30,109,138,42,41,-10.23,11.86,42,41
06/06/2024 02:30,06/06/2024 02:45,9,194,0,274,-20.80,12.98,0,274
06/06/2024 02:45,06/06/2024 03:00,0,538,0,367,-20.80,5.76,0,367
06/06/2024 03:00,06/06/2024 03:15,213,8,49,24,-13.04,12.29,49,24
06/06/2024 03:15,06/06/2024 03:30,206,5,2,10,-19.16,37.12,2,10
06/06/2024 03:30,06/06/2024 03:45,68,31,0,25,-5.26,37.42,0,25
06/06/2024 03:45,06/06/2024 04:00,4,232,0,137,-16.96,14.83,0,137
06/06/2024 04:00,06/06/2024 04:15,0,583,0,539,-16.96,-12.98,0,539
06/06/2024 04:15,06/06/2024 04:30,0,382,0,385,-16.96,9.72,0,385
06/06/2024 04:30,06/06/2024 04:45,0,485,0,469,9.72,6.26,0,469
06/06/2024 04:45,06/06/2024 05:00,0,580,0,485,9.72,-14.25,0,485
06/06/2024 05:00,06/06/2024 05:15,0,880,0,562,9.72,-51.23,0,562
06/06/2024 05:15,06/06/2024 05:30,0,455,0,490,9.72,-2.18,0,490
06/06/2024 05:30,06/06/2024 05:45,0,616,0,526,-0.50,-41.26,0,526
06/06/2024 05:45,06/06/2024 06:00,0,241,0,303,-0.50,8.31,0,303
06/06/2024 06:00,06/06/2024 06:15,0,539,0,471,-0.50,-14.79,0,471
06/06/2024 06:15,06/06/2024 06:30,4,453,0,285,-0.50,-17.20,0,285
06/06/2024 06:30,06/06/2024 06:45,0,708,0,636,-0.50,-24.46,0,636
06/06/2024 06:45,06/06/2024 07:00,7,321,0,445,-0.50,7.96,0,445
06/06/2024 07:00,06/06/2024 07:15,58,38,10,42,10.56,32.92,10,42
06/06/2024 07:15,06/06/2024 07:30,213,3,154,0,12.01,66.10,154,0
06/06/2024 07:30,06/06/2024 07:45,276,4,1,8,-0.40,40.12,1,8
06/06/2024 07:45,06/06/2024 08:00,417,0,1,4,-0.17,49.74,1,4
06/06/2024 08:00,06/06/2024 08:15,367,0,79,3,12.43,41.52,79,3
06/06/2024 08:15,06/06/2024 08:30,449,0,45,3,9.62,41.35,45,3
06/06/2024 08:30,06/06/2024 08:45,382,0,2,5,-0.37,45.25,2,5
06/06/2024 08:45,06/06/2024 09:00,46,154,0,72,-0.50,26.81,0,72
06/06/2024 09:00,06/06/2024 09:15,52,80,30,117,10.48,22.75,30,117
06/06/2024 09:15,06/06/2024 09:30,0,496,1,323,0.00,14.65,1,323
06/06/2024 09:30,06/06/2024 09:45,36,201,0,280,-0.50,30.27,0,280
06/06/2024 09:45,06/06/2024 10:00,6,286,4,148,-0.44,15.04,4,148
06/06/2024 10:00,06/06/2024 10:15,0,543,0,449,-20.80,3.23,0,449
06/06/2024 10:15,06/06/2024 10:30,0,675,0,566,-20.80,-14.83,0,566
06/06/2024 10:30,06/06/2024 10:45,0,837,0,622,-20.80,-44.16,0,622
06/06/2024 10:45,06/06/2024 11:00,0,734,0,613,-20.80,-37.66,0,613
06/06/2024 11:00,06/06/2024 11:15,137,62,41,226,-11.45,5.23,41,226
06/06/2024 11:15,06/06/2024 11:30,101,45,46,6,-17.86,19.40,46,6
06/06/2024 11:30,06/06/2024 11:45,1,258,0,261,-20.80,12.77,0,261
06/06/2024 11:45,06/06/2024 12:00,0,240,0,211,-20.80,14.18,0,211
06/06/2024 12:00,06/06/2024 12:15,236,5,5,70,-20.14,20.83,5,70
06/06/2024 12:15,06/06/2024 12:30,94,11,0,11,-9.66,44.85,0,11
06/06/2024 12:30,06/06/2024 12:45,586,0,8,1,-19.07,12.60,8,1
06/06/2024 12:45,06/06/2024 13:00,60,151,0,108,0.00,19.84,0,108
06/06/2024 13:00,06/06/2024 13:15,743,0,100,23,0.38,12.93,100,23
06/06/2024 13:15,06/06/2024 13:30,775,0,159,0,-3.28,19.40,159,0
06/06/2024 13:30,06/06/2024 13:45,1082,0,307,0,26.00,38.96,307,0
06/06/2024 13:45,06/06/2024 14:00,577,0,142,11,-0.79,19.40,142,11
06/06/2024 14:00,06/06/2024 14:15,953,0,6,2,-67.24,37.15,6,2
06/06/2024 14:15,06/06/2024 14:30,622,0,0,5,-60.67,34.53,0,5
06/06/2024 14:30,06/06/2024 14:45,492,0,185,0,8.75,66.10,185,0
06/06/2024 14:45,06/06/2024 15:00,290,0,141,0,-10.98,66.10,141,0
06/06/2024 15:00,06/06/2024 15:15,748,0,293,0,10.20,19.40,293,0
06/06/2024 15:15,06/06/2024 15:30,507,0,70,18,-18.79,18.92,70,18
06/06/2024 15:30,06/06/2024 15:45,290,0,13,0,-25.16,12.77,13,0
06/06/2024 15:45,06/06/2024 16:00,82,18,43,0,-30.80,19.40,43,0
06/06/2024 16:00,06/06/2024 16:15,18,112,1,73,-7.58,15.25,1,73
06/06/2024 16:15,06/06/2024 16:30,2,221,0,199,-78.20,11.68,0,199
06/06/2024 16:30,06/06/2024 16:45,0,515,0,440,-78.20,2.57,0,440
06/06/2024 16:45,06/06/2024 17:00,5,533,0,640,-78.20,-8.55,0,640
06/06/2024 17:00,06/06/2024 17:15,313,10,95,82,-14.79,12.99,95,82
06/06/2024 17:15,06/06/2024 17:30,26,83,27,51,-17.84,22.80,27,51
06/06/2024 17:30,06/06/2024 17:45,23,91,0,58,-20.80,30.32,0,58
06/06/2024 17:45,06/06/2024 18:00,194,2,34,0,-43.13,40.00,34,0
06/06/2024 18:00,06/06/2024 18:15,7,281,1,199,-10.29,20.50,1,199
06/06/2024 18:15,06/06/2024 18:30,8,198,0,161,-78.20,36.12,0,161
06/06/2024 18:30,06/06/2024 18:45,32,146,0,179,-7.68,38.44,0,179
06/06/2024 18:45,06/06/2024 19:00,797,0,414,5,35.66,0.00,414,5
06/06/2024 19:00,06/06/2024 19:15,72,222,177,237,4.36,34.86,177,237
06/06/2024 19:15,06/06/2024 19:30,276,12,16,70,-2.18,35.97,16,70
06/06/2024 19:30,06/06/2024 19:45,522,0,19,3,5.32,63.74,19,3
06/06/2024 19:45,06/06/2024 20:00,476,0,121,0,12.63,73.24,121,0
06/06/2024 20:00,06/06/2024 20:15,614,3,61,5,12.59,73.16,61,5
06/06/2024 20:15,06/06/2024 20:30,26,161,0,99,12.68,44.90,0,99
06/06/2024 20:30,06/06/2024 20:45,3,233,0,209,12.68,39.38,0,209
06/06/2024 20:45,06/06/2024 21:00,0,464,0,493,14.92,32.11,0,493
06/06/2024 21:00,06/06/2024 21:15,595,10,275,79,37.73,28.20,275,79
06/06/2024 21:15,06/06/2024 21:30,398,0,265,0,23.66,66.10,265,0
06/06/2024 21:30,06/06/2024 21:45,116,34,48,5,14.81,45.05,48,5
06/06/2024 21:45,06/06/2024 22:00,0,297,0,245,16.11,38.32,0,245
06/06/2024 22:00,06/06/2024 22:15,140,67,10,88,15.63,36.45,10,88
06/06/2024 22:15,06/06/2024 22:30,0,537,0,479,16.11,23.81,0,479
06/06/2024 22:30,06/06/2024 22:45,90,62,11,141,15.89,37.14,11,141
06/06/2024 22:45,06/06/2024 23:00,130,89,0,49,11.40,50.74,0,49
06/06/2024 23:00,06/06/2024 23:15,578,0,175,0,11.97,73.24,175,0
06/06/2024 23:15,06/06/2024 23:30,18,276,25,171,7.72,36.78,25,171
06/06/2024 23:30,06/06/2024 23:45,63,107,8,165,11.24,37.55,8,165
06/06/2024 23:45,07/06/2024 00:00,0,932,0,716,11.97,-2.63,0,716
07/06/2024 00:00,07/06/2024 00:15,0,364,0,508,14.01,27.12,0,508
07/06/2024 00:15,07/06/2024 00:30,0,1127,0,698,11.82,-11.21,0,698
07/06/2024 00:30,07/06/2024 00:45,0,1029,0,856,11.82,-50.51,0,856
07/06/2024 00:45,07/06/2024 01:00,0,1105,0,723,11.43,-56.89,0,723
07/06/2024 01:00,07/06/2024 01:15,296,25,51,222,11.39,17.70,51,222
07/06/2024 01:15,07/06/2024 01:30,2,291,0,190,0.00,15.30,0,190
07/06/2024 01:30,07/06/2024 01:45,0,498,0,448,10.65,10.88,0,448
07/06/2024 01:45,07/06/2024 02:00,0,771,0,763,10.65,-28.81,0,763
07/06/2024 02:00,07/06/2024 02:15,797,2,265,123,51.28,14.22,265,123
07/06/2024 02:15,07/06/2024 02:30,397,3,50,6,6.88,54.55,50,6
07/06/2024 02:30,07/06/2024 02:45,461,2,11,3,9.17,33.47,11,3
07/06/2024 02:45,07/06/2024 03:00,14,397,0,270,9.81,11.94,0,270
07/06/2024 03:00,07/06/2024 03:15,0,580,0,547,9.81,8.43,0,547
07/06/2024 03:15,07/06/2024 03:30,0,860,0,780,11.43,-31.18,0,780
07/06/2024 03:30,07/06/2024 03:45,0,415,0,525,11.43,11.24,0,525
07/06/2024 03:45,07/06/2024 04:00,0,320,0,310,11.43,18.93,0,310
07/06/2024 04:00,07/06/2024 04:15,4,117,0,156,11.43,36.78,0,156
07/06/2024 04:15,07/06/2024 04:30,0,196,0,178,15.09,36.04,0,178
07/06/2024 04:30,07/06/2024 04:45,97,6,5,35,14.34,37.44,5,35
07/06/2024 04:45,07/06/2024 05:00,123,1,1,2,12.95,48.94,1,2
07/06/2024 05:00,07/06/2024 05:15,98,19,5,17,14.42,37.58,5,17
07/06/2024 05:15,07/06/2024 05:30,507,0,86,0,15.09,61.50,86,0
07/06/2024 05:30,07/06/2024 05:45,450,0,27,0,15.05,45.10,27,0
07/06/2024 05:45,07/06/2024 06:00,369,0,2,2,13.12,39.43,2,2
07/06/2024 06:00,07/06/2024 06:15,3,601,0,391,14.20,4.80,0,391
07/06/2024 06:15,07/06/2024 06:30,54,100,32,260,14.20,24.53,32,260
07/06/2024 06:30,07/06/2024 06:45,4,325,6,271,11.67,30.25,6,271
07/06/2024 06:45,07/06/2024 07:00,129,34,37,66,16.55,40.57,37,66
07/06/2024 07:00,07/06/2024 07:15,0,768,0,542,0.00,-7.72,0,542
07/06/2024 07:15,07/06/2024 07:30,56,86,23,214,16.90,36.55,23,214
07/06/2024 07:30,07/06/2024 07:45,351,4,61,0,23.26,59.88,61,0
07/06/2024 07:45,07/06/2024 08:00,775,0,282,0,38.22,59.88,282,0
07/06/2024 08:00,07/06/2024 08:15,870,0,527,0,157.91,59.88,527,0
07/06/2024 08:15,07/06/2024 08:30,800,0,402,0,45.08,59.88,402,0
07/06/2024 08:30,07/06/2024 08:45,780,0,312,0,40.59,77.71,312,0
07/06/2024 08:45,07/06/2024 09:00,433,0,1,32,0.00,70.90,1,32
07/06/2024 09:00,07/06/2024 09:15,916,0,323,0,91.00,0.00,323,0
07/06/2024 09:15,07/06/2024 09:30,235,1,16,22,13.87,54.37,16,22
07/06/2024 09:30,07/06/2024 09:45,133,29,5,10,11.72,71.14,5,10
07/06/2024 09:45,07/06/2024 10:00,0,483,0,391,4.94,5.69,0,391
07/06/2024 10:00,07/06/2024 10:15,1,215,0,261,4.94,36.22,0,261
07/06/2024 10:15,07/06/2024 10:30,0,288,0,253,6.29,34.11,0,253
07/06/2024 10:30,07/06/2024 10:45,0,333,0,353,-0.50,6.29,0,353
07/06/2024 10:45,07/06/2024 11:00,0,552,0,513,-0.50,-38.52,0,513
07/06/2024 11:00,07/06/2024 11:15,0,597,0,544,-0.50,-9.37,0,544
07/06/2024 11:15,07/06/2024 11:30,0,608,0,619,-0.50,-18.76,0,619
07/06/2024 11:30,07/06/2024 11:45,0,1061,0,657,-0.50,-71.22,0,657
07/06/2024 11:45,07/06/2024 12:00,0,855,0,682,-0.50,-56.72,0,682
07/06/2024 12:00,07/06/2024 12:15,0,792,0,761,-7.68,-46.54,0,761
07/06/2024 12:15,07/06/2024 12:30,0,1119,0,857,-7.68,-89.67,0,857
07/06/2024 12:30,07/06/2024 12:45,1,519,0,650,-7.68,-24.08,0,650
07/06/2024 12:45,07/06/2024 13:00,0,557,0,440,-7.68,-6.53,0,440
07/06/2024 13:00,07/06/2024 13:15,339,25,56,224,7.36,12.76,56,224
07/06/2024 13:15,07/06/2024 13:30,130,118,90,23,7.38,10.97,90,23
07/06/2024 13:30,07/06/2024 13:45,95,28,11,130,-5.12,19.90,11,130
07/06/2024 13:45,07/06/2024 14:00,0,327,0,265,0.00,11.26,0,265
07/06/2024 14:00,07/06/2024 14:15,447,9,16,81,-16.96,12.45,16,81
07/06/2024 14:15,07/06/2024 14:30,519,0,7,0,-15.80,13.40,7,0
07/06/2024 14:30,07/06/2024 14:45,745,0,117,0,1.78,18.60,117,0
07/06/2024 14:45,07/06/2024 15:00,529,0,1,11,-10.57,17.72,1,11
07/06/2024 15:00,07/06/2024 15:15,1185,0,441,0,98.37,18.60,441,0
07/06/2024 15:15,07/06/2024 15:30,1128,0,751,0,109.20,18.60,751,0
07/06/2024 15:30,07/06/2024 15:45,1094,0,510,0,39.48,18.60,510,0
07/06/2024 15:45,07/06/2024 16:00,643,0,124,5,2.58,18.60,124,5
07/06/2024 16:00,07/06/2024 16:15,60,91,0,70,-20.80,20.79,0,70
07/06/2024 16:15,07/06/2024 16:30,87,29,13,42,-17.47,23.17,13,42
07/06/2024 16:30,07/06/2024 16:45,45,248,47,147,-13.23,10.25,47,147
